Name	Type	Protein	NPS	BP	Distance
NfatC1_b-125	NfatC1_b	NfatC1	Widom_601	151	55
NfatC1_b-126	NfatC1_b	NfatC1	Widom_601	152	56
NfatC1_b-127	NfatC1_b	NfatC1	Widom_601	153	57
NfatC1_b-128	NfatC1_b	NfatC1	Widom_601	154	58
NfatC1_b-129	NfatC1_b	NfatC1	Widom_601	155	59
NfatC1_b-130	NfatC1_b	NfatC1	Widom_601	156	60
NfatC1_b-131	NfatC1_b	NfatC1	Widom_601	157	61
NfatC1_b-132	NfatC1_b	NfatC1	Widom_601	158	62
NfatC1_b-133	NfatC1_b	NfatC1	Widom_601	159	63
NfatC1_b-134	NfatC1_b	NfatC1	Widom_601	160	64
NfatC1_b-135	NfatC1_b	NfatC1	Widom_601	161	65
NfatC1_b-136	NfatC1_b	NfatC1	Widom_601	162	66
NfatC1_b-137	NfatC1_b	NfatC1	Widom_601	163	67
NfatC1_b-138	NfatC1_b	NfatC1	Widom_601	164	68
NfatC1_b-139	NfatC1_b	NfatC1	Widom_601	165	69
NfatC1_b-140	NfatC1_b	NfatC1	Widom_601	166	70
NfatC1_b-141	NfatC1_b	NfatC1	Widom_601	167	71
NfatC1_b-142	NfatC1_b	NfatC1	Widom_601	168	72
NfatC1_b-143	NfatC1_b	NfatC1	Widom_601	169	73
NfatC1_b-144	NfatC1_b	NfatC1	Widom_601	170	74
NfatC1_b-145	NfatC1_b	NfatC1	Widom_601	171	75
NfatC1_b-146	NfatC1_b	NfatC1	Widom_601	172	76
NfatC1_b-147	NfatC1_b	NfatC1	Widom_601	173	77
NfatC1_b-148	NfatC1_b	NfatC1	Widom_601	174	78
NfatC1_b-153	NfatC1_b	NfatC1	Widom_601	179	83
NfatC1_b-158	NfatC1_b	NfatC1	Widom_601	184	88
NfatC1_c-1	NfatC1_c	NfatC1	Widom_601	27	-69
NfatC1_c-2	NfatC1_c	NfatC1	Widom_601	28	-68
NfatC1_c-3	NfatC1_c	NfatC1	Widom_601	29	-67
NfatC1_c-4	NfatC1_c	NfatC1	Widom_601	30	-66
NfatC1_c-5	NfatC1_c	NfatC1	Widom_601	31	-65
NfatC1_c-6	NfatC1_c	NfatC1	Widom_601	32	-64
NfatC1_c-7	NfatC1_c	NfatC1	Widom_601	33	-63
NfatC1_c-8	NfatC1_c	NfatC1	Widom_601	34	-62
NfatC1_c-9	NfatC1_c	NfatC1	Widom_601	35	-61
NfatC1_c-10	NfatC1_c	NfatC1	Widom_601	36	-60
NfatC1_c-11	NfatC1_c	NfatC1	Widom_601	37	-59
NfatC1_c-12	NfatC1_c	NfatC1	Widom_601	38	-58
NfatC1_c-13	NfatC1_c	NfatC1	Widom_601	39	-57
NfatC1_c-14	NfatC1_c	NfatC1	Widom_601	40	-56
NfatC1_c-15	NfatC1_c	NfatC1	Widom_601	41	-55
NfatC1_c-16	NfatC1_c	NfatC1	Widom_601	42	-54
NfatC1_c-17	NfatC1_c	NfatC1	Widom_601	43	-53
NfatC1_c-18	NfatC1_c	NfatC1	Widom_601	44	-52
NfatC1_c-19	NfatC1_c	NfatC1	Widom_601	45	-51
NfatC1_c-20	NfatC1_c	NfatC1	Widom_601	46	-50
NfatC1_c-21	NfatC1_c	NfatC1	Widom_601	47	-49
NfatC1_c-22	NfatC1_c	NfatC1	Widom_601	48	-48
NfatC1_c-23	NfatC1_c	NfatC1	Widom_601	49	-47
NfatC1_c-24	NfatC1_c	NfatC1	Widom_601	50	-46
NfatC1_c-25	NfatC1_c	NfatC1	Widom_601	51	-45
NfatC1_c-26	NfatC1_c	NfatC1	Widom_601	52	-44
NfatC1_c-27	NfatC1_c	NfatC1	Widom_601	53	-43
NfatC1_c-28	NfatC1_c	NfatC1	Widom_601	54	-42
NfatC1_c-29	NfatC1_c	NfatC1	Widom_601	55	-41
NfatC1_c-30	NfatC1_c	NfatC1	Widom_601	56	-40
NfatC1_c-31	NfatC1_c	NfatC1	Widom_601	57	-39
NfatC1_c-32	NfatC1_c	NfatC1	Widom_601	58	-38
NfatC1_c-33	NfatC1_c	NfatC1	Widom_601	59	-37
NfatC1_c-34	NfatC1_c	NfatC1	Widom_601	60	-36
NfatC1_c-35	NfatC1_c	NfatC1	Widom_601	61	-35
NfatC1_c-36	NfatC1_c	NfatC1	Widom_601	62	-34
NfatC1_c-37	NfatC1_c	NfatC1	Widom_601	63	-33
NfatC1_c-38	NfatC1_c	NfatC1	Widom_601	64	-32
NfatC1_c-39	NfatC1_c	NfatC1	Widom_601	65	-31
NfatC1_c-40	NfatC1_c	NfatC1	Widom_601	66	-30
NfatC1_c-41	NfatC1_c	NfatC1	Widom_601	67	-29
NfatC1_c-42	NfatC1_c	NfatC1	Widom_601	68	-28
NfatC1_c-43	NfatC1_c	NfatC1	Widom_601	69	-27
NfatC1_c-44	NfatC1_c	NfatC1	Widom_601	70	-26
NfatC1_c-45	NfatC1_c	NfatC1	Widom_601	71	-25
NfatC1_c-46	NfatC1_c	NfatC1	Widom_601	72	-24
NfatC1_c-47	NfatC1_c	NfatC1	Widom_601	73	-23
NfatC1_c-48	NfatC1_c	NfatC1	Widom_601	74	-22
NfatC1_c-49	NfatC1_c	NfatC1	Widom_601	75	-21
NfatC1_c-50	NfatC1_c	NfatC1	Widom_601	76	-20
NfatC1_c-51	NfatC1_c	NfatC1	Widom_601	77	-19
NfatC1_c-52	NfatC1_c	NfatC1	Widom_601	78	-18
NfatC1_c-53	NfatC1_c	NfatC1	Widom_601	79	-17
NfatC1_c-54	NfatC1_c	NfatC1	Widom_601	80	-16
NfatC1_c-55	NfatC1_c	NfatC1	Widom_601	81	-15
NfatC1_c-56	NfatC1_c	NfatC1	Widom_601	82	-14
NfatC1_c-57	NfatC1_c	NfatC1	Widom_601	83	-13
NfatC1_c-58	NfatC1_c	NfatC1	Widom_601	84	-12
NfatC1_c-59	NfatC1_c	NfatC1	Widom_601	85	-11
NfatC1_c-60	NfatC1_c	NfatC1	Widom_601	86	-10
NfatC1_c-61	NfatC1_c	NfatC1	Widom_601	87	-9
NfatC1_c-62	NfatC1_c	NfatC1	Widom_601	88	-8
NfatC1_c-63	NfatC1_c	NfatC1	Widom_601	89	-7
NfatC1_c-64	NfatC1_c	NfatC1	Widom_601	90	-6
NfatC1_c-65	NfatC1_c	NfatC1	Widom_601	91	-5
NfatC1_c-66	NfatC1_c	NfatC1	Widom_601	92	-4
NfatC1_c-67	NfatC1_c	NfatC1	Widom_601	93	-3
NfatC1_c-68	NfatC1_c	NfatC1	Widom_601	94	-2
NfatC1_c-69	NfatC1_c	NfatC1	Widom_601	95	-1
NfatC1_c-70	NfatC1_c	NfatC1	Widom_601	96	0
NfatC1_c-71	NfatC1_c	NfatC1	Widom_601	97	1
NfatC1_c-72	NfatC1_c	NfatC1	Widom_601	98	2
NfatC1_c-73	NfatC1_c	NfatC1	Widom_601	99	3
NfatC1_c-74	NfatC1_c	NfatC1	Widom_601	100	4
NfatC1_c-75	NfatC1_c	NfatC1	Widom_601	101	5
NfatC1_c-76	NfatC1_c	NfatC1	Widom_601	102	6
NfatC1_c-77	NfatC1_c	NfatC1	Widom_601	103	7
NfatC1_c-78	NfatC1_c	NfatC1	Widom_601	104	8
NfatC1_c-79	NfatC1_c	NfatC1	Widom_601	105	9
NfatC1_c-80	NfatC1_c	NfatC1	Widom_601	106	10
NfatC1_c-81	NfatC1_c	NfatC1	Widom_601	107	11
NfatC1_c-82	NfatC1_c	NfatC1	Widom_601	108	12
NfatC1_c-83	NfatC1_c	NfatC1	Widom_601	109	13
NfatC1_c-84	NfatC1_c	NfatC1	Widom_601	110	14
NfatC1_c-85	NfatC1_c	NfatC1	Widom_601	111	15
NfatC1_c-86	NfatC1_c	NfatC1	Widom_601	112	16
NfatC1_c-87	NfatC1_c	NfatC1	Widom_601	113	17
NfatC1_c-88	NfatC1_c	NfatC1	Widom_601	114	18
NfatC1_c-89	NfatC1_c	NfatC1	Widom_601	115	19
NfatC1_c-90	NfatC1_c	NfatC1	Widom_601	116	20
NfatC1_c-91	NfatC1_c	NfatC1	Widom_601	117	21
NfatC1_c-92	NfatC1_c	NfatC1	Widom_601	118	22
NfatC1_c-93	NfatC1_c	NfatC1	Widom_601	119	23
NfatC1_c-94	NfatC1_c	NfatC1	Widom_601	120	24
NfatC1_c-95	NfatC1_c	NfatC1	Widom_601	121	25
NfatC1_c-96	NfatC1_c	NfatC1	Widom_601	122	26
NfatC1_c-97	NfatC1_c	NfatC1	Widom_601	123	27
NfatC1_c-98	NfatC1_c	NfatC1	Widom_601	124	28
NfatC1_c-99	NfatC1_c	NfatC1	Widom_601	125	29
NfatC1_c-100	NfatC1_c	NfatC1	Widom_601	126	30
NfatC1_c-101	NfatC1_c	NfatC1	Widom_601	127	31
NfatC1_c-102	NfatC1_c	NfatC1	Widom_601	128	32
NfatC1_c-103	NfatC1_c	NfatC1	Widom_601	129	33
NfatC1_c-104	NfatC1_c	NfatC1	Widom_601	130	34
NfatC1_c-105	NfatC1_c	NfatC1	Widom_601	131	35
NfatC1_c-106	NfatC1_c	NfatC1	Widom_601	132	36
NfatC1_c-107	NfatC1_c	NfatC1	Widom_601	133	37
NfatC1_c-108	NfatC1_c	NfatC1	Widom_601	134	38
NfatC1_c-109	NfatC1_c	NfatC1	Widom_601	135	39
NfatC1_c-110	NfatC1_c	NfatC1	Widom_601	136	40
NfatC1_c-111	NfatC1_c	NfatC1	Widom_601	137	41
NfatC1_c-112	NfatC1_c	NfatC1	Widom_601	138	42
NfatC1_c-113	NfatC1_c	NfatC1	Widom_601	139	43
NfatC1_c-114	NfatC1_c	NfatC1	Widom_601	140	44
NfatC1_c-115	NfatC1_c	NfatC1	Widom_601	141	45
NfatC1_c-116	NfatC1_c	NfatC1	Widom_601	142	46
NfatC1_c-117	NfatC1_c	NfatC1	Widom_601	143	47
NfatC1_c-118	NfatC1_c	NfatC1	Widom_601	144	48
NfatC1_c-119	NfatC1_c	NfatC1	Widom_601	145	49
NfatC1_c-120	NfatC1_c	NfatC1	Widom_601	146	50
NfatC1_c-121	NfatC1_c	NfatC1	Widom_601	147	51
NfatC1_c-122	NfatC1_c	NfatC1	Widom_601	148	52
NfatC1_c-123	NfatC1_c	NfatC1	Widom_601	149	53
NfatC1_c-124	NfatC1_c	NfatC1	Widom_601	150	54
NfatC1_c-125	NfatC1_c	NfatC1	Widom_601	151	55
NfatC1_c-126	NfatC1_c	NfatC1	Widom_601	152	56
NfatC1_c-127	NfatC1_c	NfatC1	Widom_601	153	57
NfatC1_c-128	NfatC1_c	NfatC1	Widom_601	154	58
NfatC1_c-129	NfatC1_c	NfatC1	Widom_601	155	59
NfatC1_c-130	NfatC1_c	NfatC1	Widom_601	156	60
NfatC1_c-131	NfatC1_c	NfatC1	Widom_601	157	61
NfatC1_c-132	NfatC1_c	NfatC1	Widom_601	158	62
NfatC1_c-133	NfatC1_c	NfatC1	Widom_601	159	63
NfatC1_c-134	NfatC1_c	NfatC1	Widom_601	160	64
NfatC1_c-135	NfatC1_c	NfatC1	Widom_601	161	65
NfatC1_c-136	NfatC1_c	NfatC1	Widom_601	162	66
NfatC1_c-137	NfatC1_c	NfatC1	Widom_601	163	67
NfatC1_c-138	NfatC1_c	NfatC1	Widom_601	164	68
NfatC1_c-139	NfatC1_c	NfatC1	Widom_601	165	69
NfatC1_c-140	NfatC1_c	NfatC1	Widom_601	166	70
NfatC1_c-141	NfatC1_c	NfatC1	Widom_601	167	71
NfatC1_c-142	NfatC1_c	NfatC1	Widom_601	168	72
NfatC1_c-143	NfatC1_c	NfatC1	Widom_601	169	73
NfatC1_c-144	NfatC1_c	NfatC1	Widom_601	170	74
NfatC1_c-145	NfatC1_c	NfatC1	Widom_601	171	75
NfatC1_c-146	NfatC1_c	NfatC1	Widom_601	172	76
NfatC1_c-147	NfatC1_c	NfatC1	Widom_601	173	77
NfatC1_c-148	NfatC1_c	NfatC1	Widom_601	174	78
NfatC1_c-153	NfatC1_c	NfatC1	Widom_601	179	83
NfatC1_c-158	NfatC1_c	NfatC1	Widom_601	184	88
Oct4_a-1	Oct4_a	Oct4	Widom_601	27	-69
Oct4_a-2	Oct4_a	Oct4	Widom_601	28	-68
Oct4_a-3	Oct4_a	Oct4	Widom_601	29	-67
Oct4_a-4	Oct4_a	Oct4	Widom_601	30	-66
Oct4_a-5	Oct4_a	Oct4	Widom_601	31	-65
Oct4_a-6	Oct4_a	Oct4	Widom_601	32	-64
Oct4_a-7	Oct4_a	Oct4	Widom_601	33	-63
Oct4_a-8	Oct4_a	Oct4	Widom_601	34	-62
Oct4_a-9	Oct4_a	Oct4	Widom_601	35	-61
Oct4_a-10	Oct4_a	Oct4	Widom_601	36	-60
Oct4_a-11	Oct4_a	Oct4	Widom_601	37	-59
Oct4_a-12	Oct4_a	Oct4	Widom_601	38	-58
Oct4_a-13	Oct4_a	Oct4	Widom_601	39	-57
Oct4_a-14	Oct4_a	Oct4	Widom_601	40	-56
Oct4_a-15	Oct4_a	Oct4	Widom_601	41	-55
Oct4_a-16	Oct4_a	Oct4	Widom_601	42	-54
Oct4_a-17	Oct4_a	Oct4	Widom_601	43	-53
Oct4_a-18	Oct4_a	Oct4	Widom_601	44	-52
Oct4_a-19	Oct4_a	Oct4	Widom_601	45	-51
Oct4_a-20	Oct4_a	Oct4	Widom_601	46	-50
Oct4_a-21	Oct4_a	Oct4	Widom_601	47	-49
Oct4_a-22	Oct4_a	Oct4	Widom_601	48	-48
Oct4_a-23	Oct4_a	Oct4	Widom_601	49	-47
Oct4_a-24	Oct4_a	Oct4	Widom_601	50	-46
Oct4_a-25	Oct4_a	Oct4	Widom_601	51	-45
Oct4_a-26	Oct4_a	Oct4	Widom_601	52	-44
Oct4_a-27	Oct4_a	Oct4	Widom_601	53	-43
Oct4_a-28	Oct4_a	Oct4	Widom_601	54	-42
Oct4_a-29	Oct4_a	Oct4	Widom_601	55	-41
Oct4_a-30	Oct4_a	Oct4	Widom_601	56	-40
Oct4_a-31	Oct4_a	Oct4	Widom_601	57	-39
Oct4_a-32	Oct4_a	Oct4	Widom_601	58	-38
Oct4_a-33	Oct4_a	Oct4	Widom_601	59	-37
Oct4_a-34	Oct4_a	Oct4	Widom_601	60	-36
Oct4_a-35	Oct4_a	Oct4	Widom_601	61	-35
Oct4_a-36	Oct4_a	Oct4	Widom_601	62	-34
Oct4_a-37	Oct4_a	Oct4	Widom_601	63	-33
Oct4_a-38	Oct4_a	Oct4	Widom_601	64	-32
Oct4_a-39	Oct4_a	Oct4	Widom_601	65	-31
Oct4_a-40	Oct4_a	Oct4	Widom_601	66	-30
Oct4_a-41	Oct4_a	Oct4	Widom_601	67	-29
Oct4_a-42	Oct4_a	Oct4	Widom_601	68	-28
Oct4_a-43	Oct4_a	Oct4	Widom_601	69	-27
Oct4_a-44	Oct4_a	Oct4	Widom_601	70	-26
Oct4_a-45	Oct4_a	Oct4	Widom_601	71	-25
Oct4_a-46	Oct4_a	Oct4	Widom_601	72	-24
Oct4_a-47	Oct4_a	Oct4	Widom_601	73	-23
Oct4_a-48	Oct4_a	Oct4	Widom_601	74	-22
Oct4_a-49	Oct4_a	Oct4	Widom_601	75	-21
Oct4_a-50	Oct4_a	Oct4	Widom_601	76	-20
Oct4_a-51	Oct4_a	Oct4	Widom_601	77	-19
Oct4_a-52	Oct4_a	Oct4	Widom_601	78	-18
Oct4_a-53	Oct4_a	Oct4	Widom_601	79	-17
Oct4_a-54	Oct4_a	Oct4	Widom_601	80	-16
Oct4_a-55	Oct4_a	Oct4	Widom_601	81	-15
Oct4_a-56	Oct4_a	Oct4	Widom_601	82	-14
Oct4_a-57	Oct4_a	Oct4	Widom_601	83	-13
Oct4_a-58	Oct4_a	Oct4	Widom_601	84	-12
Oct4_a-59	Oct4_a	Oct4	Widom_601	85	-11
Oct4_a-60	Oct4_a	Oct4	Widom_601	86	-10
Oct4_a-61	Oct4_a	Oct4	Widom_601	87	-9
Oct4_a-62	Oct4_a	Oct4	Widom_601	88	-8
Oct4_a-63	Oct4_a	Oct4	Widom_601	89	-7
Oct4_a-64	Oct4_a	Oct4	Widom_601	90	-6
Oct4_a-65	Oct4_a	Oct4	Widom_601	91	-5
Oct4_a-66	Oct4_a	Oct4	Widom_601	92	-4
Oct4_a-67	Oct4_a	Oct4	Widom_601	93	-3
Oct4_a-68	Oct4_a	Oct4	Widom_601	94	-2
Oct4_a-69	Oct4_a	Oct4	Widom_601	95	-1
Oct4_a-70	Oct4_a	Oct4	Widom_601	96	0
Oct4_a-71	Oct4_a	Oct4	Widom_601	97	1
Oct4_a-72	Oct4_a	Oct4	Widom_601	98	2
Oct4_a-73	Oct4_a	Oct4	Widom_601	99	3
Oct4_a-74	Oct4_a	Oct4	Widom_601	100	4
Oct4_a-75	Oct4_a	Oct4	Widom_601	101	5
Oct4_a-76	Oct4_a	Oct4	Widom_601	102	6
Oct4_a-77	Oct4_a	Oct4	Widom_601	103	7
Oct4_a-78	Oct4_a	Oct4	Widom_601	104	8
Oct4_a-79	Oct4_a	Oct4	Widom_601	105	9
Oct4_a-80	Oct4_a	Oct4	Widom_601	106	10
Oct4_a-81	Oct4_a	Oct4	Widom_601	107	11
Oct4_a-82	Oct4_a	Oct4	Widom_601	108	12
Oct4_a-83	Oct4_a	Oct4	Widom_601	109	13
Oct4_a-84	Oct4_a	Oct4	Widom_601	110	14
Oct4_a-85	Oct4_a	Oct4	Widom_601	111	15
Oct4_a-86	Oct4_a	Oct4	Widom_601	112	16
Oct4_a-87	Oct4_a	Oct4	Widom_601	113	17
Oct4_a-88	Oct4_a	Oct4	Widom_601	114	18
Oct4_a-89	Oct4_a	Oct4	Widom_601	115	19
Oct4_a-90	Oct4_a	Oct4	Widom_601	116	20
Oct4_a-91	Oct4_a	Oct4	Widom_601	117	21
Oct4_a-92	Oct4_a	Oct4	Widom_601	118	22
Oct4_a-93	Oct4_a	Oct4	Widom_601	119	23
Oct4_a-94	Oct4_a	Oct4	Widom_601	120	24
Oct4_a-95	Oct4_a	Oct4	Widom_601	121	25
Oct4_a-96	Oct4_a	Oct4	Widom_601	122	26
Oct4_a-97	Oct4_a	Oct4	Widom_601	123	27
Oct4_a-98	Oct4_a	Oct4	Widom_601	124	28
Oct4_a-99	Oct4_a	Oct4	Widom_601	125	29
Oct4_a-100	Oct4_a	Oct4	Widom_601	126	30
Oct4_a-101	Oct4_a	Oct4	Widom_601	127	31
Oct4_a-102	Oct4_a	Oct4	Widom_601	128	32
Oct4_a-103	Oct4_a	Oct4	Widom_601	129	33
Oct4_a-104	Oct4_a	Oct4	Widom_601	130	34
Oct4_a-105	Oct4_a	Oct4	Widom_601	131	35
Oct4_a-106	Oct4_a	Oct4	Widom_601	132	36
Oct4_a-107	Oct4_a	Oct4	Widom_601	133	37
Oct4_a-108	Oct4_a	Oct4	Widom_601	134	38
Oct4_a-109	Oct4_a	Oct4	Widom_601	135	39
Oct4_a-110	Oct4_a	Oct4	Widom_601	136	40
Oct4_a-111	Oct4_a	Oct4	Widom_601	137	41
Oct4_a-112	Oct4_a	Oct4	Widom_601	138	42
Oct4_a-113	Oct4_a	Oct4	Widom_601	139	43
Oct4_a-114	Oct4_a	Oct4	Widom_601	140	44
Oct4_a-115	Oct4_a	Oct4	Widom_601	141	45
Oct4_a-116	Oct4_a	Oct4	Widom_601	142	46
Oct4_a-117	Oct4_a	Oct4	Widom_601	143	47
Oct4_a-118	Oct4_a	Oct4	Widom_601	144	48
Oct4_a-119	Oct4_a	Oct4	Widom_601	145	49
Oct4_a-120	Oct4_a	Oct4	Widom_601	146	50
Oct4_a-121	Oct4_a	Oct4	Widom_601	147	51
Oct4_a-122	Oct4_a	Oct4	Widom_601	148	52
Oct4_a-123	Oct4_a	Oct4	Widom_601	149	53
Oct4_a-124	Oct4_a	Oct4	Widom_601	150	54
Oct4_a-125	Oct4_a	Oct4	Widom_601	151	55
Oct4_a-126	Oct4_a	Oct4	Widom_601	152	56
Oct4_a-127	Oct4_a	Oct4	Widom_601	153	57
Oct4_a-128	Oct4_a	Oct4	Widom_601	154	58
Oct4_a-129	Oct4_a	Oct4	Widom_601	155	59
Oct4_a-130	Oct4_a	Oct4	Widom_601	156	60
Oct4_a-131	Oct4_a	Oct4	Widom_601	157	61
Oct4_a-132	Oct4_a	Oct4	Widom_601	158	62
Oct4_a-133	Oct4_a	Oct4	Widom_601	159	63
Oct4_a-134	Oct4_a	Oct4	Widom_601	160	64
Oct4_a-135	Oct4_a	Oct4	Widom_601	161	65
Oct4_a-136	Oct4_a	Oct4	Widom_601	162	66
Oct4_a-137	Oct4_a	Oct4	Widom_601	163	67
Oct4_a-138	Oct4_a	Oct4	Widom_601	164	68
Oct4_a-139	Oct4_a	Oct4	Widom_601	165	69
Oct4_a-140	Oct4_a	Oct4	Widom_601	166	70
Oct4_a-141	Oct4_a	Oct4	Widom_601	167	71
Oct4_a-142	Oct4_a	Oct4	Widom_601	168	72
Oct4_a-143	Oct4_a	Oct4	Widom_601	169	73
Oct4_a-144	Oct4_a	Oct4	Widom_601	170	74
Oct4_a-145	Oct4_a	Oct4	Widom_601	171	75
Oct4_a-146	Oct4_a	Oct4	Widom_601	172	76
Oct4_a-147	Oct4_a	Oct4	Widom_601	173	77
Oct4_a-148	Oct4_a	Oct4	Widom_601	174	78
Oct4_a-153	Oct4_a	Oct4	Widom_601	179	83
Oct4_a-158	Oct4_a	Oct4	Widom_601	184	88
Oct4_b-1	Oct4_b	Oct4	Widom_601	27	-69
Oct4_b-2	Oct4_b	Oct4	Widom_601	28	-68
Oct4_b-3	Oct4_b	Oct4	Widom_601	29	-67
Oct4_b-4	Oct4_b	Oct4	Widom_601	30	-66
Oct4_b-5	Oct4_b	Oct4	Widom_601	31	-65
Oct4_b-6	Oct4_b	Oct4	Widom_601	32	-64
Oct4_b-7	Oct4_b	Oct4	Widom_601	33	-63
Oct4_b-8	Oct4_b	Oct4	Widom_601	34	-62
Oct4_b-9	Oct4_b	Oct4	Widom_601	35	-61
Oct4_b-10	Oct4_b	Oct4	Widom_601	36	-60
Oct4_b-11	Oct4_b	Oct4	Widom_601	37	-59
Oct4_b-12	Oct4_b	Oct4	Widom_601	38	-58
Oct4_b-13	Oct4_b	Oct4	Widom_601	39	-57
Oct4_b-14	Oct4_b	Oct4	Widom_601	40	-56
Oct4_b-15	Oct4_b	Oct4	Widom_601	41	-55
Oct4_b-16	Oct4_b	Oct4	Widom_601	42	-54
Oct4_b-17	Oct4_b	Oct4	Widom_601	43	-53
Oct4_b-18	Oct4_b	Oct4	Widom_601	44	-52
Oct4_b-19	Oct4_b	Oct4	Widom_601	45	-51
Oct4_b-20	Oct4_b	Oct4	Widom_601	46	-50
Oct4_b-21	Oct4_b	Oct4	Widom_601	47	-49
Oct4_b-22	Oct4_b	Oct4	Widom_601	48	-48
Oct4_b-23	Oct4_b	Oct4	Widom_601	49	-47
Oct4_b-24	Oct4_b	Oct4	Widom_601	50	-46
Oct4_b-25	Oct4_b	Oct4	Widom_601	51	-45
Oct4_b-26	Oct4_b	Oct4	Widom_601	52	-44
Oct4_b-27	Oct4_b	Oct4	Widom_601	53	-43
Oct4_b-28	Oct4_b	Oct4	Widom_601	54	-42
Oct4_b-29	Oct4_b	Oct4	Widom_601	55	-41
Oct4_b-30	Oct4_b	Oct4	Widom_601	56	-40
Oct4_b-31	Oct4_b	Oct4	Widom_601	57	-39
Oct4_b-32	Oct4_b	Oct4	Widom_601	58	-38
Oct4_b-33	Oct4_b	Oct4	Widom_601	59	-37
Oct4_b-34	Oct4_b	Oct4	Widom_601	60	-36
Oct4_b-35	Oct4_b	Oct4	Widom_601	61	-35
Oct4_b-36	Oct4_b	Oct4	Widom_601	62	-34
Oct4_b-37	Oct4_b	Oct4	Widom_601	63	-33
Oct4_b-38	Oct4_b	Oct4	Widom_601	64	-32
Oct4_b-39	Oct4_b	Oct4	Widom_601	65	-31
Oct4_b-40	Oct4_b	Oct4	Widom_601	66	-30
Oct4_b-41	Oct4_b	Oct4	Widom_601	67	-29
Oct4_b-42	Oct4_b	Oct4	Widom_601	68	-28
Oct4_b-43	Oct4_b	Oct4	Widom_601	69	-27
Oct4_b-44	Oct4_b	Oct4	Widom_601	70	-26
Oct4_b-45	Oct4_b	Oct4	Widom_601	71	-25
Oct4_b-46	Oct4_b	Oct4	Widom_601	72	-24
Oct4_b-47	Oct4_b	Oct4	Widom_601	73	-23
Oct4_b-48	Oct4_b	Oct4	Widom_601	74	-22
Oct4_b-49	Oct4_b	Oct4	Widom_601	75	-21
Oct4_b-50	Oct4_b	Oct4	Widom_601	76	-20
Oct4_b-51	Oct4_b	Oct4	Widom_601	77	-19
Oct4_b-52	Oct4_b	Oct4	Widom_601	78	-18
Oct4_b-53	Oct4_b	Oct4	Widom_601	79	-17
Oct4_b-54	Oct4_b	Oct4	Widom_601	80	-16
Oct4_b-55	Oct4_b	Oct4	Widom_601	81	-15
Oct4_b-56	Oct4_b	Oct4	Widom_601	82	-14
Oct4_b-57	Oct4_b	Oct4	Widom_601	83	-13
Oct4_b-58	Oct4_b	Oct4	Widom_601	84	-12
Oct4_b-59	Oct4_b	Oct4	Widom_601	85	-11
Oct4_b-60	Oct4_b	Oct4	Widom_601	86	-10
Oct4_b-61	Oct4_b	Oct4	Widom_601	87	-9
Oct4_b-62	Oct4_b	Oct4	Widom_601	88	-8
Oct4_b-63	Oct4_b	Oct4	Widom_601	89	-7
Oct4_b-64	Oct4_b	Oct4	Widom_601	90	-6
Oct4_b-65	Oct4_b	Oct4	Widom_601	91	-5
Oct4_b-66	Oct4_b	Oct4	Widom_601	92	-4
Oct4_b-67	Oct4_b	Oct4	Widom_601	93	-3
Oct4_b-68	Oct4_b	Oct4	Widom_601	94	-2
Oct4_b-69	Oct4_b	Oct4	Widom_601	95	-1
Oct4_b-70	Oct4_b	Oct4	Widom_601	96	0
Oct4_b-71	Oct4_b	Oct4	Widom_601	97	1
Oct4_b-72	Oct4_b	Oct4	Widom_601	98	2
Oct4_b-73	Oct4_b	Oct4	Widom_601	99	3
Oct4_b-74	Oct4_b	Oct4	Widom_601	100	4
Oct4_b-75	Oct4_b	Oct4	Widom_601	101	5
Oct4_b-76	Oct4_b	Oct4	Widom_601	102	6
Oct4_b-77	Oct4_b	Oct4	Widom_601	103	7
Oct4_b-78	Oct4_b	Oct4	Widom_601	104	8
Oct4_b-79	Oct4_b	Oct4	Widom_601	105	9
Oct4_b-80	Oct4_b	Oct4	Widom_601	106	10
Oct4_b-81	Oct4_b	Oct4	Widom_601	107	11
Oct4_b-82	Oct4_b	Oct4	Widom_601	108	12
Oct4_b-83	Oct4_b	Oct4	Widom_601	109	13
Oct4_b-84	Oct4_b	Oct4	Widom_601	110	14
Oct4_b-85	Oct4_b	Oct4	Widom_601	111	15
Oct4_b-86	Oct4_b	Oct4	Widom_601	112	16
Oct4_b-87	Oct4_b	Oct4	Widom_601	113	17
Oct4_b-88	Oct4_b	Oct4	Widom_601	114	18
Oct4_b-89	Oct4_b	Oct4	Widom_601	115	19
Oct4_b-90	Oct4_b	Oct4	Widom_601	116	20
Oct4_b-91	Oct4_b	Oct4	Widom_601	117	21
Oct4_b-92	Oct4_b	Oct4	Widom_601	118	22
Oct4_b-93	Oct4_b	Oct4	Widom_601	119	23
Oct4_b-94	Oct4_b	Oct4	Widom_601	120	24
Oct4_b-95	Oct4_b	Oct4	Widom_601	121	25
Oct4_b-96	Oct4_b	Oct4	Widom_601	122	26
Oct4_b-97	Oct4_b	Oct4	Widom_601	123	27
Oct4_b-98	Oct4_b	Oct4	Widom_601	124	28
Oct4_b-99	Oct4_b	Oct4	Widom_601	125	29
Oct4_b-100	Oct4_b	Oct4	Widom_601	126	30
Oct4_b-101	Oct4_b	Oct4	Widom_601	127	31
