Name	Type 	Protein	NPS	BP
5S_P53-1_BP-60	5S_P53-1	NA	Widom_601	60
5S_P53-1_BP-61	5S_P53-1	NA	Widom_601	61
5S_P53-1_BP-62	5S_P53-1	NA	Widom_601	62
5S_P53-1_BP-63	5S_P53-1	NA	Widom_601	63
5S_P53-1_BP-64	5S_P53-1	NA	Widom_601	64
5S_P53-1_BP-65	5S_P53-1	NA	Widom_601	65
5S_P53-1_BP-66	5S_P53-1	NA	Widom_601	66
5S_P53-1_BP-67	5S_P53-1	NA	Widom_601	67
5S_P53-1_BP-68	5S_P53-1	NA	Widom_601	68
5S_P53-1_BP-69	5S_P53-1	NA	Widom_601	69
5S_P53-1_BP-70	5S_P53-1	NA	Widom_601	70
5S_P53-1_BP-71	5S_P53-1	NA	Widom_601	71
5S_P53-1_BP-72	5S_P53-1	NA	Widom_601	72
5S_P53-1_BP-73	5S_P53-1	NA	Widom_601	73
5S_P53-1_BP-74	5S_P53-1	NA	Widom_601	74
5S_P53-1_BP-75	5S_P53-1	NA	Widom_601	75
5S_P53-1_BP-76	5S_P53-1	NA	Widom_601	76
5S_P53-1_BP-77	5S_P53-1	NA	Widom_601	77
5S_P53-1_BP-78	5S_P53-1	NA	Widom_601	78
5S_P53-1_BP-79	5S_P53-1	NA	Widom_601	79
5S_P53-1_BP-80	5S_P53-1	NA	Widom_601	80
5S_P53-1_BP-81	5S_P53-1	NA	Widom_601	81
5S_P53-1_BP-82	5S_P53-1	NA	Widom_601	82
5S_P53-1_BP-83	5S_P53-1	NA	Widom_601	83
5S_P53-1_BP-84	5S_P53-1	NA	Widom_601	84
5S_P53-1_BP-85	5S_P53-1	NA	Widom_601	85
5S_P53-1_BP-86	5S_P53-1	NA	Widom_601	86
5S_P53-1_BP-87	5S_P53-1	NA	Widom_601	87
5S_P53-1_BP-88	5S_P53-1	NA	Widom_601	88
5S_P53-1_BP-89	5S_P53-1	NA	Widom_601	89
5S_P53-1_BP-90	5S_P53-1	NA	Widom_601	90
5S_P53-1_BP-91	5S_P53-1	NA	Widom_601	91
5S_P53-1_BP-92	5S_P53-1	NA	Widom_601	92
5S_P53-1_BP-93	5S_P53-1	NA	Widom_601	93
5S_P53-1_BP-94	5S_P53-1	NA	Widom_601	94
5S_P53-1_BP-95	5S_P53-1	NA	Widom_601	95
5S_P53-1_BP-96	5S_P53-1	NA	Widom_601	96
5S_P53-1_BP-97	5S_P53-1	NA	Widom_601	97
5S_P53-1_BP-98	5S_P53-1	NA	Widom_601	98
5S_P53-1_BP-99	5S_P53-1	NA	Widom_601	99
5S_P53-1_BP-100	5S_P53-1	NA	Widom_601	100
5S_P53-1_BP-101	5S_P53-1	NA	Widom_601	101
5S_P53-1_BP-102	5S_P53-1	NA	Widom_601	102
5S_P53-1_BP-103	5S_P53-1	NA	Widom_601	103
5S_P53-1_BP-104	5S_P53-1	NA	Widom_601	104
5S_P53-1_BP-105	5S_P53-1	NA	Widom_601	105
5S_P53-1_BP-106	5S_P53-1	NA	Widom_601	106
5S_P53-1_BP-107	5S_P53-1	NA	Widom_601	107
5S_P53-1_BP-108	5S_P53-1	NA	Widom_601	108
5S_P53-1_BP-109	5S_P53-1	NA	Widom_601	109
5S_P53-1_BP-110	5S_P53-1	NA	Widom_601	110
5S_P53-1_BP-111	5S_P53-1	NA	Widom_601	111
5S_P53-1_BP-112	5S_P53-1	NA	Widom_601	112
5S_P53-1_BP-113	5S_P53-1	NA	Widom_601	113
5S_P53-1_BP-114	5S_P53-1	NA	Widom_601	114
5S_P53-1_BP-115	5S_P53-1	NA	Widom_601	115
5S_P53-1_BP-116	5S_P53-1	NA	Widom_601	116
5S_P53-1_BP-117	5S_P53-1	NA	Widom_601	117
5S_P53-1_BP-118	5S_P53-1	NA	Widom_601	118
5S_P53-1_BP-119	5S_P53-1	NA	Widom_601	119
5S_P53-1_BP-120	5S_P53-1	NA	Widom_601	120
5S_P53-1_BP-121	5S_P53-1	NA	Widom_601	121
5S_P53-1_BP-122	5S_P53-1	NA	Widom_601	122
5S_P53-1_BP-123	5S_P53-1	NA	Widom_601	123
5S_P53-1_BP-124	5S_P53-1	NA	Widom_601	124
5S_P53-1_BP-125	5S_P53-1	NA	Widom_601	125
5S_P53-1_BP-126	5S_P53-1	NA	Widom_601	126
5S_P53-1_BP-127	5S_P53-1	NA	Widom_601	127
5S_P53-1_BP-128	5S_P53-1	NA	Widom_601	128
5S_P53-1_BP-129	5S_P53-1	NA	Widom_601	129
5S_P53-1_BP-130	5S_P53-1	NA	Widom_601	130
5S_P53-1_BP-131	5S_P53-1	NA	Widom_601	131
5S_P53-1_BP-132	5S_P53-1	NA	Widom_601	132
5S_P53-1_BP-133	5S_P53-1	NA	Widom_601	133
5S_P53-1_BP-134	5S_P53-1	NA	Widom_601	134
5S_P53-1_BP-135	5S_P53-1	NA	Widom_601	135
5S_P53-1_BP-136	5S_P53-1	NA	Widom_601	136
5S_P53-1_BP-137	5S_P53-1	NA	Widom_601	137
5S_P53-1_BP-138	5S_P53-1	NA	Widom_601	138
5S_P53-1_BP-139	5S_P53-1	NA	Widom_601	139
5S_P53-1_BP-140	5S_P53-1	NA	Widom_601	140
5S_P53-1_BP-141	5S_P53-1	NA	Widom_601	141
5S_P53-1_BP-142	5S_P53-1	NA	Widom_601	142
5S_P53-1_BP-143	5S_P53-1	NA	Widom_601	143
5S_P53-1_BP-144	5S_P53-1	NA	Widom_601	144
5S_P53-1_BP-145	5S_P53-1	NA	Widom_601	145
5S_P53-1_BP-146	5S_P53-1	NA	Widom_601	146
5S_P53-1_BP-147	5S_P53-1	NA	Widom_601	147
5S_P53-1_BP-148	5S_P53-1	NA	Widom_601	148
5S_P53-1_BP-149	5S_P53-1	NA	Widom_601	149
5S_P53-1_BP-150	5S_P53-1	NA	Widom_601	150
5S_P53-1_BP-151	5S_P53-1	NA	Widom_601	151
5S_P53-1_BP-152	5S_P53-1	NA	Widom_601	152
5S_P53-1_BP-153	5S_P53-1	NA	Widom_601	153
5S_P53-1_BP-154	5S_P53-1	NA	Widom_601	154
5S_P53-1_BP-155	5S_P53-1	NA	Widom_601	155
5S_P53-1_BP-156	5S_P53-1	NA	Widom_601	156
5S_P53-1_BP-157	5S_P53-1	NA	Widom_601	157
5S_P53-1_BP-158	5S_P53-1	NA	Widom_601	158
5S_P53-1_BP-159	5S_P53-1	NA	Widom_601	159
5S_P53-1_BP-160	5S_P53-1	NA	Widom_601	160
5S_P53-1_BP-161	5S_P53-1	NA	Widom_601	161
5S_P53-1_BP-162	5S_P53-1	NA	Widom_601	162
5S_P53-1_BP-163	5S_P53-1	NA	Widom_601	163
5S_P53-1_BP-164	5S_P53-1	NA	Widom_601	164
5S_P53-1_BP-165	5S_P53-1	NA	Widom_601	165
5S_P53-1_BP-166	5S_P53-1	NA	Widom_601	166
5S_P53-1_BP-167	5S_P53-1	NA	Widom_601	167
5S_P53-1_BP-168	5S_P53-1	NA	Widom_601	168
5S_P53-1_BP-169	5S_P53-1	NA	Widom_601	169
5S_P53-1_BP-170	5S_P53-1	NA	Widom_601	170
5S_P53-1_BP-171	5S_P53-1	NA	Widom_601	171
5S_P53-1_BP-172	5S_P53-1	NA	Widom_601	172
5S_P53-1_BP-173	5S_P53-1	NA	Widom_601	173
5S_P53-1_BP-174	5S_P53-1	NA	Widom_601	174
5S_P53-1_BP-175	5S_P53-1	NA	Widom_601	175
5S_P53-1_BP-176	5S_P53-1	NA	Widom_601	176
5S_P53-1_BP-200	5S_P53-1	NA	Widom_601	200
5S_P53-2_BP-29	5S_P53-2	NA	Widom_601	29
5S_P53-2_BP-30	5S_P53-2	NA	Widom_601	30
5S_P53-2_BP-31	5S_P53-2	NA	Widom_601	31
5S_P53-2_BP-32	5S_P53-2	NA	Widom_601	32
5S_P53-2_BP-33	5S_P53-2	NA	Widom_601	33
5S_P53-2_BP-34	5S_P53-2	NA	Widom_601	34
5S_P53-2_BP-35	5S_P53-2	NA	Widom_601	35
5S_P53-2_BP-36	5S_P53-2	NA	Widom_601	36
5S_P53-2_BP-37	5S_P53-2	NA	Widom_601	37
5S_P53-2_BP-38	5S_P53-2	NA	Widom_601	38
5S_P53-2_BP-39	5S_P53-2	NA	Widom_601	39
5S_P53-2_BP-40	5S_P53-2	NA	Widom_601	40
5S_P53-2_BP-41	5S_P53-2	NA	Widom_601	41
5S_P53-2_BP-42	5S_P53-2	NA	Widom_601	42
5S_P53-2_BP-43	5S_P53-2	NA	Widom_601	43
5S_P53-2_BP-44	5S_P53-2	NA	Widom_601	44
5S_P53-2_BP-45	5S_P53-2	NA	Widom_601	45
5S_P53-2_BP-46	5S_P53-2	NA	Widom_601	46
5S_P53-2_BP-47	5S_P53-2	NA	Widom_601	47
5S_P53-2_BP-48	5S_P53-2	NA	Widom_601	48
5S_P53-2_BP-49	5S_P53-2	NA	Widom_601	49
5S_P53-2_BP-50	5S_P53-2	NA	Widom_601	50
5S_P53-2_BP-51	5S_P53-2	NA	Widom_601	51
5S_P53-2_BP-52	5S_P53-2	NA	Widom_601	52
5S_P53-2_BP-53	5S_P53-2	NA	Widom_601	53
5S_P53-2_BP-54	5S_P53-2	NA	Widom_601	54
5S_P53-2_BP-55	5S_P53-2	NA	Widom_601	55
5S_P53-2_BP-56	5S_P53-2	NA	Widom_601	56
5S_P53-2_BP-57	5S_P53-2	NA	Widom_601	57
5S_P53-2_BP-58	5S_P53-2	NA	Widom_601	58
5S_P53-2_BP-59	5S_P53-2	NA	Widom_601	59
5S_P53-2_BP-60	5S_P53-2	NA	Widom_601	60
5S_P53-2_BP-61	5S_P53-2	NA	Widom_601	61
5S_P53-2_BP-62	5S_P53-2	NA	Widom_601	62
5S_P53-2_BP-63	5S_P53-2	NA	Widom_601	63
5S_P53-2_BP-64	5S_P53-2	NA	Widom_601	64
5S_P53-2_BP-65	5S_P53-2	NA	Widom_601	65
5S_P53-2_BP-66	5S_P53-2	NA	Widom_601	66
5S_P53-2_BP-67	5S_P53-2	NA	Widom_601	67
5S_P53-2_BP-68	5S_P53-2	NA	Widom_601	68
5S_P53-2_BP-69	5S_P53-2	NA	Widom_601	69
5S_P53-2_BP-70	5S_P53-2	NA	Widom_601	70
5S_P53-2_BP-71	5S_P53-2	NA	Widom_601	71
5S_P53-2_BP-72	5S_P53-2	NA	Widom_601	72
5S_P53-2_BP-73	5S_P53-2	NA	Widom_601	73
5S_P53-2_BP-74	5S_P53-2	NA	Widom_601	74
5S_P53-2_BP-75	5S_P53-2	NA	Widom_601	75
5S_P53-2_BP-76	5S_P53-2	NA	Widom_601	76
5S_P53-2_BP-77	5S_P53-2	NA	Widom_601	77
5S_P53-2_BP-78	5S_P53-2	NA	Widom_601	78
5S_P53-2_BP-79	5S_P53-2	NA	Widom_601	79
5S_P53-2_BP-80	5S_P53-2	NA	Widom_601	80
5S_P53-2_BP-81	5S_P53-2	NA	Widom_601	81
5S_P53-2_BP-82	5S_P53-2	NA	Widom_601	82
5S_P53-2_BP-83	5S_P53-2	NA	Widom_601	83
5S_P53-2_BP-84	5S_P53-2	NA	Widom_601	84
5S_P53-2_BP-85	5S_P53-2	NA	Widom_601	85
5S_P53-2_BP-86	5S_P53-2	NA	Widom_601	86
5S_P53-2_BP-87	5S_P53-2	NA	Widom_601	87
5S_P53-2_BP-88	5S_P53-2	NA	Widom_601	88
5S_P53-2_BP-89	5S_P53-2	NA	Widom_601	89
5S_P53-2_BP-90	5S_P53-2	NA	Widom_601	90
5S_P53-2_BP-91	5S_P53-2	NA	Widom_601	91
5S_P53-2_BP-92	5S_P53-2	NA	Widom_601	92
5S_P53-2_BP-93	5S_P53-2	NA	Widom_601	93
5S_P53-2_BP-94	5S_P53-2	NA	Widom_601	94
5S_P53-2_BP-95	5S_P53-2	NA	Widom_601	95
5S_P53-2_BP-96	5S_P53-2	NA	Widom_601	96
5S_P53-2_BP-97	5S_P53-2	NA	Widom_601	97
5S_P53-2_BP-98	5S_P53-2	NA	Widom_601	98
5S_P53-2_BP-99	5S_P53-2	NA	Widom_601	99
5S_P53-2_BP-100	5S_P53-2	NA	Widom_601	100
5S_P53-2_BP-101	5S_P53-2	NA	Widom_601	101
5S_P53-2_BP-102	5S_P53-2	NA	Widom_601	102
5S_P53-2_BP-103	5S_P53-2	NA	Widom_601	103
5S_P53-2_BP-104	5S_P53-2	NA	Widom_601	104
5S_P53-2_BP-105	5S_P53-2	NA	Widom_601	105
5S_P53-2_BP-106	5S_P53-2	NA	Widom_601	106
5S_P53-2_BP-107	5S_P53-2	NA	Widom_601	107
5S_P53-2_BP-108	5S_P53-2	NA	Widom_601	108
5S_P53-2_BP-109	5S_P53-2	NA	Widom_601	109
5S_P53-2_BP-110	5S_P53-2	NA	Widom_601	110
5S_P53-2_BP-111	5S_P53-2	NA	Widom_601	111
5S_P53-2_BP-112	5S_P53-2	NA	Widom_601	112
5S_P53-2_BP-113	5S_P53-2	NA	Widom_601	113
5S_P53-2_BP-114	5S_P53-2	NA	Widom_601	114
5S_P53-2_BP-115	5S_P53-2	NA	Widom_601	115
5S_P53-2_BP-116	5S_P53-2	NA	Widom_601	116
5S_P53-2_BP-117	5S_P53-2	NA	Widom_601	117
5S_P53-2_BP-118	5S_P53-2	NA	Widom_601	118
5S_P53-2_BP-119	5S_P53-2	NA	Widom_601	119
5S_P53-2_BP-120	5S_P53-2	NA	Widom_601	120
5S_P53-2_BP-121	5S_P53-2	NA	Widom_601	121
5S_P53-2_BP-122	5S_P53-2	NA	Widom_601	122
5S_P53-2_BP-123	5S_P53-2	NA	Widom_601	123
5S_P53-2_BP-124	5S_P53-2	NA	Widom_601	124
5S_P53-2_BP-125	5S_P53-2	NA	Widom_601	125
5S_P53-2_BP-126	5S_P53-2	NA	Widom_601	126
5S_P53-2_BP-127	5S_P53-2	NA	Widom_601	127
5S_P53-2_BP-128	5S_P53-2	NA	Widom_601	128
5S_P53-2_BP-129	5S_P53-2	NA	Widom_601	129
5S_P53-2_BP-130	5S_P53-2	NA	Widom_601	130
5S_P53-2_BP-131	5S_P53-2	NA	Widom_601	131
5S_P53-2_BP-132	5S_P53-2	NA	Widom_601	132
5S_P53-2_BP-133	5S_P53-2	NA	Widom_601	133
5S_P53-2_BP-134	5S_P53-2	NA	Widom_601	134
5S_P53-2_BP-135	5S_P53-2	NA	Widom_601	135
5S_P53-2_BP-136	5S_P53-2	NA	Widom_601	136
5S_P53-2_BP-137	5S_P53-2	NA	Widom_601	137
5S_P53-2_BP-138	5S_P53-2	NA	Widom_601	138
5S_P53-2_BP-139	5S_P53-2	NA	Widom_601	139
5S_P53-2_BP-140	5S_P53-2	NA	Widom_601	140
5S_P53-2_BP-141	5S_P53-2	NA	Widom_601	141
5S_P53-2_BP-142	5S_P53-2	NA	Widom_601	142
5S_P53-2_BP-143	5S_P53-2	NA	Widom_601	143
5S_P53-2_BP-144	5S_P53-2	NA	Widom_601	144
5S_P53-2_BP-145	5S_P53-2	NA	Widom_601	145
5S_P53-2_BP-146	5S_P53-2	NA	Widom_601	146
5S_P53-2_BP-147	5S_P53-2	NA	Widom_601	147
5S_P53-2_BP-148	5S_P53-2	NA	Widom_601	148
5S_P53-2_BP-149	5S_P53-2	NA	Widom_601	149
5S_P53-2_BP-150	5S_P53-2	NA	Widom_601	150
5S_P53-2_BP-151	5S_P53-2	NA	Widom_601	151
5S_P53-2_BP-152	5S_P53-2	NA	Widom_601	152
5S_P53-2_BP-153	5S_P53-2	NA	Widom_601	153
5S_P53-2_BP-154	5S_P53-2	NA	Widom_601	154
5S_P53-2_BP-155	5S_P53-2	NA	Widom_601	155
5S_P53-2_BP-156	5S_P53-2	NA	Widom_601	156
5S_P53-2_BP-157	5S_P53-2	NA	Widom_601	157
5S_P53-2_BP-158	5S_P53-2	NA	Widom_601	158
5S_P53-2_BP-159	5S_P53-2	NA	Widom_601	159
5S_P53-2_BP-160	5S_P53-2	NA	Widom_601	160
5S_P53-2_BP-161	5S_P53-2	NA	Widom_601	161
5S_P53-2_BP-162	5S_P53-2	NA	Widom_601	162
5S_P53-2_BP-163	5S_P53-2	NA	Widom_601	163
5S_P53-2_BP-164	5S_P53-2	NA	Widom_601	164
5S_P53-2_BP-165	5S_P53-2	NA	Widom_601	165
5S_P53-2_BP-166	5S_P53-2	NA	Widom_601	166
5S_P53-2_BP-167	5S_P53-2	NA	Widom_601	167
5S_P53-2_BP-168	5S_P53-2	NA	Widom_601	168
5S_P53-2_BP-169	5S_P53-2	NA	Widom_601	169
5S_P53-2_BP-170	5S_P53-2	NA	Widom_601	170
5S_P53-2_BP-171	5S_P53-2	NA	Widom_601	171
5S_P53-2_BP-172	5S_P53-2	NA	Widom_601	172
5S_P53-2_BP-173	5S_P53-2	NA	Widom_601	173
5S_P53-2_BP-174	5S_P53-2	NA	Widom_601	174
5S_P53-2_BP-175	5S_P53-2	NA	Widom_601	175
5S_P53-2_BP-176	5S_P53-2	NA	Widom_601	176
5S_P53-2_BP-200	5S_P53-2	NA	Widom_601	200
5S_FoxA1-1_BP-25	5S_FoxA1-1	NA	Widom_601	25
5S_FoxA1-1_BP-30	5S_FoxA1-1	NA	Widom_601	30
5S_FoxA1-1_BP-31	5S_FoxA1-1	NA	Widom_601	31
5S_FoxA1-1_BP-32	5S_FoxA1-1	NA	Widom_601	32
5S_FoxA1-1_BP-33	5S_FoxA1-1	NA	Widom_601	33
5S_FoxA1-1_BP-34	5S_FoxA1-1	NA	Widom_601	34
5S_FoxA1-1_BP-35	5S_FoxA1-1	NA	Widom_601	35
5S_FoxA1-1_BP-36	5S_FoxA1-1	NA	Widom_601	36
5S_FoxA1-1_BP-37	5S_FoxA1-1	NA	Widom_601	37
5S_FoxA1-1_BP-38	5S_FoxA1-1	NA	Widom_601	38
5S_FoxA1-1_BP-39	5S_FoxA1-1	NA	Widom_601	39
5S_FoxA1-1_BP-40	5S_FoxA1-1	NA	Widom_601	40
5S_FoxA1-1_BP-41	5S_FoxA1-1	NA	Widom_601	41
5S_FoxA1-1_BP-42	5S_FoxA1-1	NA	Widom_601	42
5S_FoxA1-1_BP-43	5S_FoxA1-1	NA	Widom_601	43
5S_FoxA1-1_BP-44	5S_FoxA1-1	NA	Widom_601	44
5S_FoxA1-1_BP-45	5S_FoxA1-1	NA	Widom_601	45
5S_FoxA1-1_BP-46	5S_FoxA1-1	NA	Widom_601	46
5S_FoxA1-1_BP-47	5S_FoxA1-1	NA	Widom_601	47
5S_FoxA1-1_BP-48	5S_FoxA1-1	NA	Widom_601	48
5S_FoxA1-1_BP-49	5S_FoxA1-1	NA	Widom_601	49
5S_FoxA1-1_BP-50	5S_FoxA1-1	NA	Widom_601	50
5S_FoxA1-1_BP-51	5S_FoxA1-1	NA	Widom_601	51
5S_FoxA1-1_BP-52	5S_FoxA1-1	NA	Widom_601	52
5S_FoxA1-1_BP-53	5S_FoxA1-1	NA	Widom_601	53
5S_FoxA1-1_BP-54	5S_FoxA1-1	NA	Widom_601	54
5S_FoxA1-1_BP-55	5S_FoxA1-1	NA	Widom_601	55
5S_FoxA1-1_BP-56	5S_FoxA1-1	NA	Widom_601	56
5S_FoxA1-1_BP-57	5S_FoxA1-1	NA	Widom_601	57
5S_FoxA1-1_BP-58	5S_FoxA1-1	NA	Widom_601	58
5S_FoxA1-1_BP-59	5S_FoxA1-1	NA	Widom_601	59
5S_FoxA1-1_BP-60	5S_FoxA1-1	NA	Widom_601	60
5S_FoxA1-1_BP-61	5S_FoxA1-1	NA	Widom_601	61
5S_FoxA1-1_BP-62	5S_FoxA1-1	NA	Widom_601	62
5S_FoxA1-1_BP-63	5S_FoxA1-1	NA	Widom_601	63
5S_FoxA1-1_BP-64	5S_FoxA1-1	NA	Widom_601	64
5S_FoxA1-1_BP-65	5S_FoxA1-1	NA	Widom_601	65
5S_FoxA1-1_BP-66	5S_FoxA1-1	NA	Widom_601	66
5S_FoxA1-1_BP-67	5S_FoxA1-1	NA	Widom_601	67
5S_FoxA1-1_BP-68	5S_FoxA1-1	NA	Widom_601	68
5S_FoxA1-1_BP-69	5S_FoxA1-1	NA	Widom_601	69
5S_FoxA1-1_BP-70	5S_FoxA1-1	NA	Widom_601	70
5S_FoxA1-1_BP-71	5S_FoxA1-1	NA	Widom_601	71
5S_FoxA1-1_BP-72	5S_FoxA1-1	NA	Widom_601	72
5S_FoxA1-1_BP-73	5S_FoxA1-1	NA	Widom_601	73
5S_FoxA1-1_BP-74	5S_FoxA1-1	NA	Widom_601	74
5S_FoxA1-1_BP-75	5S_FoxA1-1	NA	Widom_601	75
5S_FoxA1-1_BP-76	5S_FoxA1-1	NA	Widom_601	76
5S_FoxA1-1_BP-77	5S_FoxA1-1	NA	Widom_601	77
5S_FoxA1-1_BP-78	5S_FoxA1-1	NA	Widom_601	78
5S_FoxA1-1_BP-79	5S_FoxA1-1	NA	Widom_601	79
5S_FoxA1-1_BP-80	5S_FoxA1-1	NA	Widom_601	80
5S_FoxA1-1_BP-81	5S_FoxA1-1	NA	Widom_601	81
5S_FoxA1-1_BP-82	5S_FoxA1-1	NA	Widom_601	82
5S_FoxA1-1_BP-83	5S_FoxA1-1	NA	Widom_601	83
5S_FoxA1-1_BP-84	5S_FoxA1-1	NA	Widom_601	84
5S_FoxA1-1_BP-85	5S_FoxA1-1	NA	Widom_601	85
5S_FoxA1-1_BP-86	5S_FoxA1-1	NA	Widom_601	86
5S_FoxA1-1_BP-87	5S_FoxA1-1	NA	Widom_601	87
5S_FoxA1-1_BP-88	5S_FoxA1-1	NA	Widom_601	88
5S_FoxA1-1_BP-89	5S_FoxA1-1	NA	Widom_601	89
5S_FoxA1-1_BP-90	5S_FoxA1-1	NA	Widom_601	90
5S_FoxA1-1_BP-91	5S_FoxA1-1	NA	Widom_601	91
5S_FoxA1-1_BP-92	5S_FoxA1-1	NA	Widom_601	92
5S_FoxA1-1_BP-93	5S_FoxA1-1	NA	Widom_601	93
5S_FoxA1-1_BP-94	5S_FoxA1-1	NA	Widom_601	94
5S_FoxA1-1_BP-95	5S_FoxA1-1	NA	Widom_601	95
5S_FoxA1-1_BP-96	5S_FoxA1-1	NA	Widom_601	96
5S_FoxA1-1_BP-97	5S_FoxA1-1	NA	Widom_601	97
5S_FoxA1-1_BP-98	5S_FoxA1-1	NA	Widom_601	98
5S_FoxA1-1_BP-99	5S_FoxA1-1	NA	Widom_601	99
5S_FoxA1-1_BP-100	5S_FoxA1-1	NA	Widom_601	100
5S_FoxA1-1_BP-101	5S_FoxA1-1	NA	Widom_601	101
5S_FoxA1-1_BP-102	5S_FoxA1-1	NA	Widom_601	102
5S_FoxA1-1_BP-103	5S_FoxA1-1	NA	Widom_601	103
5S_FoxA1-1_BP-104	5S_FoxA1-1	NA	Widom_601	104
5S_FoxA1-1_BP-105	5S_FoxA1-1	NA	Widom_601	105
5S_FoxA1-1_BP-106	5S_FoxA1-1	NA	Widom_601	106
5S_FoxA1-1_BP-107	5S_FoxA1-1	NA	Widom_601	107
5S_FoxA1-1_BP-108	5S_FoxA1-1	NA	Widom_601	108
5S_FoxA1-1_BP-109	5S_FoxA1-1	NA	Widom_601	109
5S_FoxA1-1_BP-110	5S_FoxA1-1	NA	Widom_601	110
5S_FoxA1-1_BP-111	5S_FoxA1-1	NA	Widom_601	111
5S_FoxA1-1_BP-112	5S_FoxA1-1	NA	Widom_601	112
5S_FoxA1-1_BP-113	5S_FoxA1-1	NA	Widom_601	113
5S_FoxA1-1_BP-114	5S_FoxA1-1	NA	Widom_601	114
5S_FoxA1-1_BP-115	5S_FoxA1-1	NA	Widom_601	115
5S_FoxA1-1_BP-116	5S_FoxA1-1	NA	Widom_601	116
5S_FoxA1-1_BP-117	5S_FoxA1-1	NA	Widom_601	117
5S_FoxA1-1_BP-118	5S_FoxA1-1	NA	Widom_601	118
5S_FoxA1-1_BP-119	5S_FoxA1-1	NA	Widom_601	119
5S_FoxA1-1_BP-120	5S_FoxA1-1	NA	Widom_601	120
5S_FoxA1-1_BP-121	5S_FoxA1-1	NA	Widom_601	121
5S_FoxA1-1_BP-122	5S_FoxA1-1	NA	Widom_601	122
5S_FoxA1-1_BP-123	5S_FoxA1-1	NA	Widom_601	123
5S_FoxA1-1_BP-124	5S_FoxA1-1	NA	Widom_601	124
5S_FoxA1-1_BP-125	5S_FoxA1-1	NA	Widom_601	125
5S_FoxA1-1_BP-126	5S_FoxA1-1	NA	Widom_601	126
5S_FoxA1-1_BP-127	5S_FoxA1-1	NA	Widom_601	127
5S_FoxA1-1_BP-128	5S_FoxA1-1	NA	Widom_601	128
5S_FoxA1-1_BP-129	5S_FoxA1-1	NA	Widom_601	129
5S_FoxA1-1_BP-130	5S_FoxA1-1	NA	Widom_601	130
5S_FoxA1-1_BP-131	5S_FoxA1-1	NA	Widom_601	131
5S_FoxA1-1_BP-132	5S_FoxA1-1	NA	Widom_601	132
5S_FoxA1-1_BP-133	5S_FoxA1-1	NA	Widom_601	133
5S_FoxA1-1_BP-134	5S_FoxA1-1	NA	Widom_601	134
5S_FoxA1-1_BP-135	5S_FoxA1-1	NA	Widom_601	135
5S_FoxA1-1_BP-136	5S_FoxA1-1	NA	Widom_601	136
5S_FoxA1-1_BP-137	5S_FoxA1-1	NA	Widom_601	137
5S_FoxA1-1_BP-138	5S_FoxA1-1	NA	Widom_601	138
5S_FoxA1-1_BP-139	5S_FoxA1-1	NA	Widom_601	139
5S_FoxA1-1_BP-140	5S_FoxA1-1	NA	Widom_601	140
5S_FoxA1-1_BP-141	5S_FoxA1-1	NA	Widom_601	141
5S_FoxA1-1_BP-142	5S_FoxA1-1	NA	Widom_601	142
5S_FoxA1-1_BP-143	5S_FoxA1-1	NA	Widom_601	143
5S_FoxA1-1_BP-144	5S_FoxA1-1	NA	Widom_601	144
5S_FoxA1-1_BP-145	5S_FoxA1-1	NA	Widom_601	145
5S_FoxA1-1_BP-146	5S_FoxA1-1	NA	Widom_601	146
5S_FoxA1-1_BP-147	5S_FoxA1-1	NA	Widom_601	147
5S_FoxA1-1_BP-148	5S_FoxA1-1	NA	Widom_601	148
5S_FoxA1-1_BP-149	5S_FoxA1-1	NA	Widom_601	149
5S_FoxA1-1_BP-150	5S_FoxA1-1	NA	Widom_601	150
5S_FoxA1-1_BP-151	5S_FoxA1-1	NA	Widom_601	151
5S_FoxA1-1_BP-152	5S_FoxA1-1	NA	Widom_601	152
5S_FoxA1-1_BP-153	5S_FoxA1-1	NA	Widom_601	153
5S_FoxA1-1_BP-154	5S_FoxA1-1	NA	Widom_601	154
5S_FoxA1-1_BP-155	5S_FoxA1-1	NA	Widom_601	155
5S_FoxA1-1_BP-156	5S_FoxA1-1	NA	Widom_601	156
5S_FoxA1-1_BP-157	5S_FoxA1-1	NA	Widom_601	157
5S_FoxA1-1_BP-158	5S_FoxA1-1	NA	Widom_601	158
5S_FoxA1-1_BP-159	5S_FoxA1-1	NA	Widom_601	159
5S_FoxA1-1_BP-160	5S_FoxA1-1	NA	Widom_601	160
5S_FoxA1-1_BP-161	5S_FoxA1-1	NA	Widom_601	161
5S_FoxA1-1_BP-162	5S_FoxA1-1	NA	Widom_601	162
5S_FoxA1-1_BP-163	5S_FoxA1-1	NA	Widom_601	163
5S_FoxA1-1_BP-164	5S_FoxA1-1	NA	Widom_601	164
5S_FoxA1-1_BP-165	5S_FoxA1-1	NA	Widom_601	165
5S_FoxA1-1_BP-166	5S_FoxA1-1	NA	Widom_601	166
5S_FoxA1-1_BP-167	5S_FoxA1-1	NA	Widom_601	167
5S_FoxA1-1_BP-168	5S_FoxA1-1	NA	Widom_601	168
5S_FoxA1-1_BP-169	5S_FoxA1-1	NA	Widom_601	169
5S_FoxA1-1_BP-170	5S_FoxA1-1	NA	Widom_601	170
5S_FoxA1-1_BP-171	5S_FoxA1-1	NA	Widom_601	171
